Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2020-07-03;9,802;9,841;9,591;10,032;9,591;9,802;9,898;100932,20966324303;998996,88;172;
2020-07-02;9,457;9,543;9,371;9,582;9,351;9,553;9,469;36284,340107953234;343582,16;106;
2020-07-01;9,265;9,351;9,419;9,419;9,169;9,361;9,317;133523,5773663122;1244031,77;175;
2020-06-30;9,208;9,361;9,505;9,745;9,16;9,447;9,405;83181,5447301117;782355,38;171;
2020-06-29;9,476;9,591;9,495;9,687;9,16;9,486;9,462;77435,6466715809;732720,72;195;
2020-06-26;9,495;9,553;10,071;10,224;9,495;9,495;9,769;116744,63752673025;1140561,48;239;
2020-06-25;9,936;10,071;10,186;10,186;9,783;10,052;9,963;79793,01838458;794978,84;168;
2020-06-24;10,263;10,339;10,339;10,531;10,186;10,186;10,377;225833,29075954077;2343527,82;353;
2020-06-23;10,186;10,243;9,208;10,55;9,208;10,167;10,07;731711,0806896746;7367965,37;920;
2020-06-22;9,054;9,083;9,236;9,284;8,92;9,083;9,058;60317,85419744578;546373,09;109;
2020-06-18;9,131;9,236;9,16;9,275;9,016;9,236;9,078;33907,158548626394;307796,76;68;
2020-06-17;9,14;9,16;9,419;9,428;9,112;9,16;9,237;105541,64811665704;974934,71;165;
2020-06-16;9,313;9,438;9,495;9,61;9,208;9,428;9,434;150722,69447274008;1421912,11;176;
2020-06-15;9,351;9,399;9,303;9,514;9,044;9,495;9,318;47883,52644458091;446192,19;112;
2020-06-12;9,275;9,467;9,495;9,495;9,035;9,467;9,316;62703,37674470008;584116,83;151;
2020-06-11;9,371;9,476;9,994;10,032;9,351;9,495;9,602;190885,5939669634;1832896,65;331;
2020-06-10;9,649;9,783;8,92;9,975;8,853;9,649;9,38;192915,58190380962;1809447,74;334;
2020-06-09;8,91;8,929;8,977;9,208;8,67;8,805;8,959;92540,13318472472;829055,21;145;
2020-06-08;8,977;9,208;9,208;9,294;8,968;8,968;9,13;139573,9214841954;1274306,48;192;
2020-06-05;9,15;9,217;9,198;9,399;9,112;9,14;9,175;140763,55488734975;1291452,24;177;
2020-06-04;9,179;9,208;9,399;9,63;8,968;9,208;9,239;357451,9950079187;3302473,62;374;
2020-06-03;9,351;9,38;9,39;9,476;9,016;9,351;9,256;238309,32345204297;2205796,95;247;
2020-06-02;8,929;9,131;9,169;9,486;8,92;8,968;9,226;144551,40602990868;1333626,57;233;
2020-06-01;9,169;9,303;9,591;9,764;8,824;9,169;9,212;351113,88680653803;3234254,02;471;
2020-05-29;9,303;9,323;8,162;9,572;7,989;9,217;9,104;913781,293040801;8319430,25;880;
2020-05-28;8,057;8,172;8,172;8,248;8,057;8,172;8,131;47021,27681757946;382320,11;106;
2020-05-27;8,133;8,153;8,536;8,536;8,133;8,133;8,211;200809,28435366205;1648780,19;182;
2020-05-26;8,373;8,517;8,44;8,555;8,22;8,517;8,394;64595,738380743154;542222,71;105;
2020-05-25;8,335;8,373;8,584;8,584;8,153;8,373;8,268;64703,12860030924;534980,6;124;
2020-05-22;8,133;8,248;8,143;8,248;8,057;8,248;8,14;37559,46863736408;305727,63;92;
2020-05-20;8,095;8,153;8,296;8,488;8,057;8,153;8,175;56096,27168265877;458564;89;
2020-05-19;8,162;8,287;8,316;8,325;8,057;8,287;8,194;65411,06995065263;536004,23;119;
2020-05-18;8,162;8,248;8,306;8,325;8,162;8,248;8,257;84550,50937370649;698149,23;113;
2020-05-15;8,057;8,191;7,721;8,335;7,721;8,191;8,102;190667,68565735847;1544720,57;268;
2020-05-14;7,558;7,663;7,51;7,826;7,51;7,663;7,672;107549,74096019366;825116,23;173;
2020-05-13;7,51;7,558;7,491;7,663;7,385;7,51;7,501;61171,76283651976;458877,68;122;
2020-05-12;7,577;7,74;7,759;7,865;7,443;7,74;7,686;79507,33954806441;611072,3;135;
2020-05-11;7,673;7,769;7,721;7,788;7,433;7,759;7,611;59239,78150782124;450901,37;129;
2020-05-08;7,673;7,769;7,778;7,807;7,433;7,721;7,701;54208,08054057942;417468,64;116;
2020-05-07;7,663;7,721;7,577;7,721;7,059;7,663;7,575;62868,11125626747;476245,64;122;
2020-05-06;7,721;7,778;8,037;8,143;7,673;7,721;7,774;89713,58090080584;697451,16;152;
2020-05-05;7,865;7,951;7,922;7,999;7,721;7,999;7,846;52255,24674206224;410016,44;141;
2020-05-04;7,846;7,989;8,277;8,277;7,673;7,922;7,926;133179,51161430436;1055578,14;245;
2020-04-30;7,98;8,047;8,21;8,21;7,951;8,057;8,052;50456,72122020312;406286,97;126;
2020-04-29;8,066;8,153;8,133;8,325;7,836;8,21;8,064;264033,97284382855;2129053,03;436;
2020-04-28;7,826;7,865;8,891;8,891;7,817;7,836;8,188;628141,0335943715;5142948,04;1008;
2020-04-27;8,824;8,891;8,613;9,198;7,635;8,901;8,435;2096381,1581253211;17681664,59;2098;
2020-04-24;6,858;6,906;7,002;7,385;6,81;6,925;6,927;129166,45379770393;894753,19;159;
2020-04-23;6,934;6,954;6,704;7,002;6,618;6,934;6,757;131111,98923178457;885939,74;159;
2020-04-22;6,628;6,695;6,474;6,714;6,417;6,704;6,598;75709,06217059614;499510,2;115;
2020-04-21;6,426;6,493;6,704;6,704;6,129;6,474;6,352;62812,85221124803;398961,06;118;
2020-04-20;6,608;6,666;6,589;6,714;6,522;6,599;6,616;104001,69322054926;688120,35;136;
2020-04-17;6,417;6,512;6,608;6,608;6,426;6,474;6,528;40023,187946438345;261262,41;87;
2020-04-16;6,378;6,445;6,311;6,714;6,158;6,436;6,513;57671,675777458266;375646,96;110;
2020-04-15;6,148;6,234;6,426;6,493;6,138;6,321;6,38;35462,75279709817;226263,65;100;
2020-04-14;6,359;6,464;6,858;6,867;6,234;6,426;6,476;190833,46279241677;1235792,86;233;
2020-04-09;6,158;6,215;6,138;6,675;6,138;6,215;6,333;53817,096731479614;340808,61;82;
2020-04-08;6,004;6,225;6,004;6,397;5,879;6,138;6,094;57980,292330774384;353309,81;122;
2020-04-07;5,994;6,042;6,359;6,417;5,879;6,004;6,15;125615,27818758672;772553,03;179;
2020-04-06;5,812;5,947;5,927;5,985;5,812;5,908;5,90;74128,44495834198;437324,91;107;
2020-04-03;5,755;5,889;5,841;6,042;5,563;5,851;5,888;77773,45668264312;457901,02;141;
